136.79	999
137.00	245
137.16	895
137.40	93
138.30	847
138.53	237
139.15	931
139.36	943
139.52	863
139.74	927
139.90	153
140.26	955
140.50	839
140.58	85
140.90	197
141.55	831
142.20	37
142.61	971
142.80	951
143.07	967
143.10	121
143.29	1023
143.95	117
144.24	823
144.38	911
144.55	185
144.73	1059
145.33	213
145.41	1035
145.65	947
145.71	879
145.90	53
146.05	57
146.07	915
146.48	101
147.00	257
147.25	69
147.60	225
147.86	1039
147.89	899
148.33	65
148.98	959
149.10	49
149.31	859
149.40	89
149.50	237
149.68	935
150.10	61
150.42	827
150.48	105
150.65	81
150.90	77
150.93	45
151.01	907
151.20	97
151.78	197
152.20	73
152.53	5
153.10	177
153.88	1043
153.95	161
154.30	891
154.35	141
154.63	265
154.73	149
154.97	1015
155.05	919
155.10	157
155.45	165
155.65	205
156.15	1063
156.83	855
156.85	217
156.93	233
157.09	991
157.44	819
157.78	871
158.65	867
159.29	983
159.98	835
160.46	1071
162.03	1051
163.25	225
163.30	257
163.43	883
163.64	1079
164.58	253
165.48	851
165.82	1031
166.11	939
166.33	181
166.45	129
167.03	177
167.65	173
167.76	1019
168.20	73
168.35	229
168.45	265
169.60	205
33.11	566
34.45	26
35.72	726
36.22	542
36.75	638
36.89	634
37.37	710
37.57	758
37.59	650
37.67	734
37.70	658
37.81	682
38.05	654
38.05	602
38.25	586
38.51	578
38.56	598
38.66	558
38.75	630
38.79	706
38.85	642
38.88	798
39.13	770
39.15	618
39.24	678
39.27	550
39.42	554
39.46	738
39.48	702
39.65	754
39.75	98
39.87	574
39.91	694
40.05	582
40.09	626
40.10	794
40.12	662
40.15	670
40.21	546
40.25	766
40.42	786
40.48	742
40.57	606
40.70	746
40.71	686
40.71	594
40.77	790
40.94	802
40.95	622
41.22	610
41.29	698
41.39	722
41.45	718
41.49	690
41.53	154
41.55	18
41.67	782
41.69	750
41.79	614
41.83	90
41.94	666
41.98	58
42.05	78
42.21	646
42.37	570
42.49	774
43.00	778
43.03	562
43.18	150
43.99	730
44.39	762
44.63	714
44.67	590
44.69	674
44.83	158
44.98	70
45.18	146
46.28	22
46.82	806
47.05	86
47.25	82
48.08	66
49.18	50
49.63	110
51.23	102
51.75	62
52.85	118
53.20	214
53.28	106
53.83	38
54.10	46
54.15	98
54.93	90
55.18	78
55.20	58
56.45	234
56.55	122
56.63	222
56.65	194
56.83	42
56.90	70
56.90	202
56.90	206
56.95	130
57.00	94
57.08	74
57.13	226
58.63	82
58.68	86
59.08	6
59.13	54
59.33	126
59.35	26
59.45	66
59.48	14
59.68	114
59.70	30
59.90	2
60.10	50
60.13	110
61.45	246
61.70	182
61.78	242
61.80	186
62.43	218
62.53	254
62.58	210
62.68	174
63.05	392
63.26	312
63.33	198
63.40	238
63.63	230
63.68	190
63.78	214
64.14	460
65.00	364
65.33	324
65.51	276
66.45	162
66.60	158
66.65	146
66.74	316
66.79	488
66.79	484
67.00	6
67.05	234
67.13	142
67.28	194
67.30	222
67.41	284
67.45	154
67.58	206
67.63	202
67.72	352
67.83	288
68.19	376
68.53	14
68.53	18
68.55	504
69.23	372
69.76	440
69.94	500
70.03	280
70.07	380
70.18	452
70.83	524
71.29	480
71.30	360
71.49	368
71.50	300
71.88	340
71.93	396
71.94	328
72.01	520
72.04	356
72.15	496
72.35	464
72.48	472
72.52	400
72.54	336
72.84	384
72.91	332
72.93	308
73.05	30
73.18	536
73.29	348
73.43	10
73.62	404
74.04	516
74.78	304
74.94	508
74.96	532
74.98	528
75.05	444
75.49	292
75.52	456
76.08	22
76.24	512
76.28	198
76.30	238
76.40	230
76.45	190
76.49	476
76.55	214
77.32	468
77.55	296
77.97	320
78.12	448
78.28	26
80.59	344
80.67	272
80.82	492
81.03	34
82.23	2
87.93	388
104.08	852
112.98	1024
114.88	214
119.03	844
120.22	1056
125.11	916
125.78	246
126.81	828
127.50	960
128.01	1004
130.25	150
130.29	1016
130.34	856
130.38	106
130.53	956
130.55	194
131.17	884
131.86	968
132.59	1036
132.84	1000
133.08	206
134.75	46
135.38	226
135.54	816
136.30	940
137.28	246
137.85	876
138.07	976
138.36	1048
139.63	158
139.73	1052
140.15	66
140.93	964
141.10	972
141.17	1068
141.52	1044
141.53	932
141.81	868
141.83	1028
141.98	944
142.32	984
142.79	1012
142.98	840
143.10	996
143.65	58
143.70	880
143.90	190
144.00	952
144.08	234
144.61	820
144.64	948
145.13	924
145.33	242
145.35	154
145.40	70
145.53	202
146.38	992
146.55	226
147.13	122
148.65	186
149.23	218
149.33	238
149.68	174
149.83	86
149.88	38
149.88	78
149.89	912
149.95	1040
150.15	50
150.26	860
150.40	872
150.88	62
151.32	920
151.43	90
151.48	824
151.55	82
151.86	896
151.88	182
151.89	936
151.90	102
152.18	18
152.48	812
152.78	14
152.80	22
152.82	892
153.03	98
153.60	110
153.97	1064
154.28	162
154.49	888
154.70	150
154.83	146
154.93	142
155.31	928
155.48	190
155.48	1008
156.38	1072
157.20	832
157.26	904
157.59	1060
157.62	980
157.87	1032
158.88	1020
159.68	908
161.08	222
161.48	230
161.78	254
164.08	848
164.22	900
164.50	186
164.93	836
165.10	218
165.35	238
165.55	174
166.50	210
166.68	198
166.70	90
166.81	988
167.38	182
168.48	38
34.06	759
35.57	659
35.92	795
37.83	783
37.98	559
38.09	615
38.26	747
38.31	727
38.40	739
38.50	611
38.70	671
38.74	619
38.86	787
39.05	755
39.15	19
39.16	627
39.42	623
39.43	771
39.46	603
39.67	563
39.85	743
39.87	547
39.91	555
39.93	731
40.01	651
40.21	715
40.26	543
40.62	599
40.69	667
40.69	767
40.70	655
40.75	803
40.78	799
40.95	779
41.13	635
41.18	691
41.23	591
41.27	551
41.28	703
41.35	695
41.38	15
41.39	587
41.43	595
41.45	79
41.54	675
41.59	647
41.64	687
41.65	571
41.69	643
41.79	575
41.84	763
41.91	607
42.01	639
42.13	71
42.28	791
42.49	699
42.73	775
42.97	579
42.97	735
43.01	683
43.20	87
43.26	719
43.33	147
43.37	583
43.43	151
43.82	567
43.82	711
44.22	723
44.42	679
44.82	663
44.88	59
44.90	807
44.96	707
45.21	751
45.78	99
46.05	67
46.10	631
46.38	143
48.20	91
48.30	107
50.00	111
50.95	47
51.05	51
52.38	39
52.45	75
52.78	119
52.85	83
53.83	215
54.13	55
54.33	63
54.40	95
54.45	223
54.78	203
54.95	103
55.33	71
55.50	139
55.83	87
56.65	59
57.48	195
57.55	235
57.73	99
58.10	127
58.13	67
58.23	131
58.60	43
58.85	123
58.93	115
58.95	23
59.05	11
59.13	35
59.15	27
59.45	19
59.48	91
59.48	107
59.70	7
59.90	15
60.08	211
60.23	227
60.38	207
60.83	183
60.85	243
61.11	305
61.34	469
61.63	191
61.80	231
62.14	473
62.63	255
62.78	175
62.80	247
62.83	187
63.19	449
63.36	465
63.73	277
64.38	215
64.52	289
64.73	309
64.90	251
65.05	223
65.13	377
65.28	389
65.42	381
65.43	203
65.74	481
66.03	155
66.71	345
66.73	333
66.88	151
66.88	525
67.51	325
67.54	341
67.89	297
68.11	301
68.31	441
68.75	293
69.18	27
69.40	23
69.52	537
69.80	373
69.82	501
70.73	349
71.04	273
71.12	361
71.84	369
71.95	497
71.99	533
72.16	401
72.41	317
72.72	489
72.77	493
72.99	313
73.16	337
73.40	461
73.55	285
73.67	357
73.71	397
73.93	353
73.98	15
74.28	457
74.33	281
74.43	329
74.77	521
75.03	11
75.55	445
75.74	485
75.91	453
76.00	365
76.18	505
76.62	517
77.33	251
77.91	477
78.69	529
78.93	385
79.58	393
79.81	513
80.68	321
87.88	509
90.73	167
98.50	1029
112.75	885
116.53	75
116.80	219
120.76	981
121.89	881
123.10	825
123.80	71
125.53	15
125.94	997
125.99	917
126.84	913
127.95	219
128.31	1005
128.73	821
129.21	1057
129.70	107
130.83	865
130.84	1009
130.99	921
131.05	195
132.70	103
132.95	1045
132.99	1025
133.38	837
133.61	893
133.67	1049
134.00	1013
134.25	111
135.03	187
135.05	215
135.10	989
135.73	235
135.78	55
136.20	203
136.27	945
137.13	83
137.49	857
138.20	247
138.63	869
138.66	905
139.10	171
140.01	1041
140.15	47
140.33	973
140.48	59
140.51	853
141.30	877
141.53	985
142.34	901
142.51	861
142.75	95
143.08	67
143.10	1061
144.20	91
144.70	933
145.15	51
145.60	231
145.76	1077
146.24	925
146.51	993
146.52	817
147.21	841
147.33	187
147.33	941
147.90	1017
147.95	977
148.03	1021
148.52	1065
149.08	969
149.68	175
150.10	87
150.13	247
150.20	79
150.70	171
150.70	183
151.40	15
151.55	39
151.83	211
151.98	99
152.03	19
152.07	849
152.08	207
152.30	11
152.33	71
152.38	123
152.43	75
152.50	63
152.80	1037
153.10	949
153.26	929
153.41	909
153.53	131
154.35	147
154.49	813
154.95	143
154.98	151
155.10	889
155.46	1053
156.13	139
156.67	937
156.83	227
156.88	255
157.18	223
157.28	829
158.70	1069
159.52	957
159.63	199
159.88	897
160.18	243
160.46	833
160.51	873
161.63	845
161.97	1073
162.30	251
162.31	965
162.80	239
164.66	1001
165.15	183
165.28	207
165.33	211
165.35	203
165.53	1033
165.55	175
165.60	127
168.25	223
168.40	227
